state,state_latitude,state_longitude,district,district_latitude,district_longitude,township,township_latitude,township_longitude,city,city_latitude,city_longitude,village,village_latitude,village_longitude,ward,ward_latitude,ward_longitude
နေပြည်တော်ပြည်ထောင်စုနယ်မြေ,19.8747,96.1941,ဒက္ခိဏခရိုင်,19.563,96.3419,လယ်ဝေးမြို့နယ်,19.63467,96.11007,လယ်ဝေးမြို့,19.63467,96.11007,ကြေးတန်းကူးရွာ,19.57258987,95.96392822,,,
ရှမ်းပြည်နယ်,20.795,97.509,ဓနုကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,21.1799,96.4737,ပင်းတယမြို့နယ်,20.94158,96.66279,ပင်းတယမြို့,20.94158,96.66279,ကြေးတွင်းကုန်းရွာ,20.91469002,96.6473999,,,
ရှမ်းပြည်နယ်,20.795,97.509,တောင်ကြီးခရိုင်,21.0608,96.8623,ရပ်စောက်မြို့နယ်,21.24664,96.86518,ရပ်စောက်မြို့,21.24664,96.86518,ကြေးတွင်းရွာ,21.10927963,96.65116882,,,
ရှမ်းပြည်နယ်,20.795,97.509,တောင်ကြီးခရိုင်,21.0608,96.8623,ညောင်ရွှေမြို့နယ်,20.6691,96.9234,နန်းပန်မြို့,20.45492935,96.90596008,ကြေးတိုင်ရွာ,20.68201065,96.91690063,,,
ရှမ်းပြည်နယ်,20.795,97.509,ပအိုဝ်းကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,20.4907,96.9516,ပင်လောင်းမြို့နယ်,20.1367,96.7853,ပင်လောင်းမြို့,19.98626219,96.58254462,ကြေးတောင်ရွာ,20.37327003,96.73832703,,,
မန္တလေးတိုင်းဒေသကြီး,21.946,95.861,ကျောက်ဆည်ခရိုင်,21.5521,96.3968,စဉ့်ကိုင်မြို့နယ်,21.73113711,96.10610982,စဉ့်ကိုင်မြို့,21.73113711,96.10610982,ကြေးနီကန်ရွာ,21.77960014,96.0328598,,,
တနင်္သာရီတိုင်းဒေသကြီး,12.321,98.459,ထားဝယ်ခရိုင်,14.273,98.101,လောင်းလုံးမြို့နယ်,13.97522,98.11963,လောင်းလုံးမြို့,13.97522,98.11963,ကြေးနုတ်ပြင်ရွာ,14.03145,98.16103,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,မုံရွာခရိုင်,22.2131,95.2921,မုံရွာမြို့နယ်,22.12168,95.13963,မုံရွာမြို့,22.12168,95.13963,ကြေးမုံရွာ,22.03708076,95.23619843,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,ကောလင်းခရိုင်,23.6653,95.6442,ကောလင်းမြို့နယ်,23.79026,95.68339,ကောလင်းမြို့,23.79026,95.68339,ကြေးအင်းရွာ,23.62824059,95.5042572,,,
ရှမ်းပြည်နယ်,20.795,97.509,ဓနုကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,21.1799,96.4737,ပင်းတယမြို့နယ်,20.94158,96.66279,ပင်းတယမြို့,20.94158,96.66279,ကြောက်ကြားရွာ,20.86031914,96.64615631,,,
ချင်းပြည်နယ်,22.332,93.049,ဖလမ်းခရိုင်,22.8876,93.7257,ဖလမ်းမြို့နယ်,22.91504,93.69338,ဝေဘူလမြို့,23.0168,93.9133,ကြောင်းကွာရွာ,22.92703056,93.76599884,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,မင်းဘူးခရိုင်,20.3092,94.411,မင်းဘူးမြို့နယ်,20.18363,94.8775,စကုမြို့,20.22609,94.76831,ကြောင်းပန်းကုန်းရွာ,20.25046921,94.71549988,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,ပခုက္ကူခရိုင်,21.3553,94.8038,မြိုင်မြို့နယ်,21.61256,94.85432,မြိုင်မြို့,21.61256,94.85432,ကြောင်ကန်ရွာ,21.62169075,94.83847046,,,
ရှမ်းပြည်နယ်,20.943,99.827,ကျိုင်းတုံခရိုင်,21.3962,99.2615,မိုင်းပျဉ်းမြို့နယ်,21.3502,99.026,မိုင်းပျဉ်းမြို့,21.3502,99.026,ကြောင်ကျိန်ရွာ,21.21455,99.0623093,,,
ချင်းပြည်နယ်,22.332,93.049,မတူပီခရိုင်,21.7219,93.4964,ပလက်ဝမြို့နယ်,21.30441,92.85461,ပလက်ဝမြို့,21.30441,92.85461,ကြောင်ချောင်းရွာ,21.53718948,92.74221039,,,
ရခိုင်ပြည်နယ်,19.417,93.538,ကျောက်ဖြူခရိုင်,19.1277,93.7985,ကျောက်ဖြူမြို့နယ်,19.3976,93.6557,စနဲမြို့,19.2166,93.7336,ကြောင်ခိုးချောင်းရွာ,19.29906082,93.55931091,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မြောက်ဦးခရိုင်,20.4311,93.2909,ကျောက်တော်မြို့နယ်,20.84396,92.97282,ကျောက်တော်မြို့,20.84396,92.97282,ကြောင်စွယ်ဖြူရွာ,20.60802078,93.03540039,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,ရွှေဘိုခရိုင်,22.5402,95.4132,တန့်ဆည်မြို့နယ်,22.94407,95.37361,တန့်ဆည်မြို့,22.94407,95.37361,ကြောင်ဆင်းအိုင်ရွာ,22.93638992,95.20014191,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မောင်တောခရိုင်,20.9668,92.4618,ဘူးသီးတောင်မြို့နယ်,20.87498,92.525,ဘူးသီးတောင်မြို့,20.87498,92.525,ကြောင်ဇာဖြူရွာ,21.23328018,92.40371704,,,
ပဲခူးတိုင်းဒေသကြီး,18.327,95.444,သာယာဝတီခရိုင်,18.3,94.184,သာယာဝတီမြို့နယ်,17.65441,95.78629,သာယာဝတီမြို့,17.65441,95.78629,ကြောင်ညှာကုန်းရွာ,17.6751709,95.84922791,,,
ရခိုင်ပြည်နယ်,19.417,93.538,ကျောက်ဖြူခရိုင်,19.1277,93.7985,ကျောက်ဖြူမြို့နယ်,19.3976,93.6557,စနဲမြို့,19.2166,93.7336,ကြောင်တင်ရွာ,19.31477928,93.61122131,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မောင်တောခရိုင်,20.9668,92.4618,မောင်းတောမြို့နယ်,20.82653,92.36489,တောင်ပြိုလက်ဝဲမြို့,21.19990921,92.20068434,ကြောင်တိုးရွာ,21.32710075,92.2322464,,,
ချင်းပြည်နယ်,22.332,93.049,ဟားခါးခရိုင်,22.5081,93.4895,ထန်တလန်မြို့နယ်,22.69754,93.42104,နှာဟရိန်မြို့,22.1898,93.4361,ကြောင်ထီယားရွာ,22.54380035,93.4236908,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,လပ္ပတ္တာခရိုင်,16.14557,94.75889,မော်လမြိုင်ကျွန်းမြို့နယ်,16.37894,95.26298,မော်လမြိုင်ကျွန်းမြို့,16.37894,95.26298,ကြောင်ထောက်ရွာ,16.37714774,95.30182236,,,
ချင်းပြည်နယ်,22.332,93.049,ဖလမ်းခရိုင်,22.8876,93.7257,ဖလမ်းမြို့နယ်,22.91504,93.69338,ဝေဘူလမြို့,23.0168,93.9133,ကြောင်ထဲရွာ,22.90888977,93.69975281,,,
မန္တလေးတိုင်းဒေသကြီး,21.946,95.861,ညောင်ဦးခရိုင်,20.8915,95.1773,ကျောက်ပန်းတောင်းမြို့နယ်,20.84248,95.13218,ကျောက်ပန်းတောင်းမြို့,20.84248,95.13218,ကြောင်ဒူးရွာ,20.75510025,95.14655304,,,
မန္တလေးတိုင်းဒေသကြီး,21.946,95.861,မြင်းခြံခရိုင်,21.345,95.5275,နွားထိုးကြီးမြို့နယ်,21.4237,95.6545,နွားထိုးကြီးမြို့,21.4237,95.6545,ကြောင်နံရွာ,21.46438026,95.58213806,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မောင်တောခရိုင်,20.9668,92.4618,မောင်းတောမြို့နယ်,20.82653,92.36489,တောင်ပြိုလက်ဝဲမြို့,21.19990921,92.20068434,ကြောင်နဖေမြိုရွာ,21.29964066,92.29060364,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မောင်တောခရိုင်,20.9668,92.4618,မောင်းတောမြို့နယ်,20.82653,92.36489,တောင်ပြိုလက်ဝဲမြို့,21.19990921,92.20068434,ကြောင်နဖေအရှေ့ရွာ,21.30454063,92.29614258,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,ကလေးခရိုင်,22.9413,94.4385,မင်းကင်းမြို့နယ်,22.87781,94.4942,မင်းကင်းမြို့,22.87781,94.4942,ကြောင်ပန်းကုန်းကျောက်ပန်းကုန်းရွာ,23.05701065,94.44109344,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ပုသိမ်ခရိုင်,16.7838,94.5765,ပုသိမ်မြို့နယ်,16.7838,94.5765,ချောင်းသာမြို့,16.9597,94.4447,ကြောင်ပန်းကုန်းရွာ,16.84394073,94.7159729,,,
မန္တလေးတိုင်းဒေသကြီး,21.946,95.861,ကျောက်ဆည်ခရိုင်,21.5521,96.3968,ကျောက်ဆည်မြို့နယ်,21.61325,96.13033,ကျောက်ဆည်မြို့,21.61325,96.13033,ကြောင်ပန်းကုန်းရွာ,21.64635086,96.0447998,,,
မန္တလေးတိုင်းဒေသကြီး,21.946,95.861,ကျောက်ဆည်ခရိုင်,21.5521,96.3968,မြစ်သားမြို့နယ်,21.42467,96.12883,ကူမဲမြို့,21.3583,96.1603,ကြောင်ပန်းကုန်းရွာ,21.37795067,96.13829041,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,ရွှေဘိုခရိုင်,22.5402,95.4132,ရေဦးမြို့နယ်,22.76914,95.43049,ရေဦးမြို့,22.76914,95.43049,ကြောင်ပန်းတောရွာ,22.71619034,95.27147675,,,
ပဲခူးတိုင်းဒေသကြီး,18.168,96.509,တောင်ငူခရိုင်,18.616,96.931,ကျောက်ကြီးမြို့နယ်,18.32764003,96.76861742,ကျောက်ကြီးမြို့,18.32764003,96.76861742,ကြောင်ပြာရွာ,18.44345,96.718288,,,
ရခိုင်ပြည်နယ်,19.417,93.538,ကျောက်ဖြူခရိုင်,19.1277,93.7985,အမ်းမြို့နယ်,19.78128,94.02469,တပ်တောင်မြို့,19.5682,93.9358,ကြောင်ဖြူကွင်းရွာ,19.75245094,93.99577332,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မြောက်ဦးခရိုင်,20.4311,93.2909,ကျောက်တော်မြို့နယ်,20.84396,92.97282,ကျောက်တော်မြို့,20.84396,92.97282,ကြောင်ဖိုရွာ,20.63633919,92.9977417,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,မကွေးခရိုင်,20.2859,95.2594,ချောက်မြို့နယ်,20.90913,94.7939,စလေမြို့,20.8338,94.7424,ကြောင်ဘားတောင်ရွာ,20.58087921,94.91615295,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,ရွှေဘိုခရိုင်,22.5402,95.4132,ရွှေဘိုမြို့နယ်,22.56996,95.69849,ရွှေဘိုမြို့,22.56996,95.69849,ကြောင်မန်းကန်ရွာ,22.51222992,95.77876282,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,မကွေးခရိုင်,20.2859,95.2594,ချောက်မြို့နယ်,20.90913,94.7939,စလေမြို့,20.8338,94.7424,ကြောင်ယာတောရွာ,20.59321976,94.95039368,,,
မန္တလေးတိုင်းဒေသကြီး,21.946,95.861,ကျောက်ဆည်ခရိုင်,21.5521,96.3968,ကျောက်ဆည်မြို့နယ်,21.61325,96.13033,ကျောက်ဆည်မြို့,21.61325,96.13033,ကြောင်ရွာ,21.67484093,96.4432373,,,
